Time ms,Tvib mean K,Trot mean K,Time ms,Ttr cal isentropic K,Time ms,Pressure bar
,,,0.1025,2611.17666,-0.00489,0.31637
,,,0.1026,2611.32612,-0.0048,0.28246
,,,0.1027,2611.29948,-0.0047,0.28925
,,,0.1028,2611.53691,-0.00461,0.30281
,,,0.1029,2611.5103,-0.00452,0.30959
,,,0.103,2611.57175,-0.00443,0.31637
,,,0.1031,2611.5452,-0.00433,0.30959
,,,0.1032,2611.51869,-0.00424,0.30281
,,,0.1033,2611.49221,-0.00415,0.28246
,,,0.1034,2611.37774,-0.00405,0.29603
,,,0.1035,2611.35134,-0.00396,0.30281
,,,0.1036,2611.23696,-0.00387,0.29603
,,,0.1037,2611.3866,-0.00378,0.29603
,,,0.1038,2611.3603,-0.00368,0.28246
,,,0.1039,2611.33404,-0.00359,0.32315
,,,0.104,2611.3078,-0.0035,0.30281
,,,0.1041,2611.36962,-0.0034,0.30959
,,,0.1042,2611.34345,-0.00331,0.30281
,,,0.1043,2611.58121,-0.00322,0.31637
,,,0.1044,2611.55507,-0.00313,0.27568
,,,0.1045,2611.79282,-0.00303,0.26212
,,,0.1046,2611.7667,-0.00294,0.28246
,,,0.1047,2611.91647,-0.00285,0.28925
,,,0.1048,2612.15408,-0.00276,0.31637
,,,0.1049,2612.12801,-0.00266,0.32315
,,,0.105,2612.18991,-0.00257,0.28925
,,,0.1051,2612.16389,-0.00248,0.30281
,,,0.1052,2612.48953,-0.00238,0.29603
,,,0.1053,2612.46353,-0.00229,0.33672
,,,0.1054,2612.26182,-0.0022,0.33672
,,,0.1055,2612.23591,-0.00211,0.33672
,,,0.1056,2612.38579,-0.00201,0.36384
,,,0.1057,2612.35993,-0.00192,0.3435
,,,0.1058,2612.42201,-0.00183,0.35706
,,,0.1059,2612.39621,-0.00173,0.37741
,,,0.106,2612.54615,-0.00164,0.39097
,,,0.1061,2612.69607,-0.00155,0.39097
,,,0.1062,2612.67032,-0.00146,0.38419
,,,0.1063,2612.73248,-0.00136,0.41132
,,,0.1064,2612.70679,-0.00127,0.42488
,,,0.1065,2612.769,-0.00118,0.42488
,,,0.1066,2612.74336,-0.00108,0.4181
,,,0.1067,2612.45423,-9.92E-04,0.42488
,,,0.1068,2612.4287,-8.99E-04,0.45201
,,,0.1069,2612.66673,-8.06E-04,0.45201
,,,0.107,2612.64123,-7.14E-04,0.46557
,,,0.1071,2612.35225,-6.21E-04,0.47235
,,,0.1072,2612.32686,-5.28E-04,0.46557
,,,0.1073,2612.03796,-4.35E-04,0.47235
,,,0.1074,2612.36409,-3.42E-04,0.47913
,,,0.1075,2612.33879,-2.50E-04,0.50626
,,,0.1076,2612.40138,-1.57E-04,0.4927
,,,0.1077,2612.37614,-6.40E-05,0.51304
,,,0.1078,2612.78997,2.88E-05,0.51304
,,,0.1079,2612.76473,1.22E-04,0.55373
,,,0.108,2613.52943,2.14E-04,0.53339
,,,0.1081,2613.50414,3.07E-04,0.57408
,,,0.1082,2613.91756,4.00E-04,0.57408
,,,0.1083,2613.89227,4.93E-04,0.58086
,,,0.1084,2614.04243,5.86E-04,0.61477
,,,0.1085,2614.01718,6.78E-04,0.60798
,,,0.1086,2614.25509,7.71E-04,0.60798
,,,0.1087,2614.3176,8.64E-04,0.62833
,,,0.1088,2614.2924,9.57E-04,0.64867
,,,0.1089,2614.35496,0.00105,0.64189
,,,0.109,2614.32981,0.00114,0.6758
,,,0.1091,2614.48013,0.00124,0.66902
,,,0.1092,2614.45502,0.00133,0.66902
,,,0.1093,2614.51766,0.00142,0.70293
,,,0.1094,2614.49261,0.00151,0.70293
,,,0.1095,2614.6429,0.00161,0.73006
,,,0.1096,2614.61789,0.0017,0.75718
,,,0.1097,2614.68061,0.00179,0.78431
,,,0.1098,2614.65566,0.00188,0.78431
,,,0.1099,2614.63074,0.00198,0.81822
,,,0.11,2614.86878,0.00207,0.81144
,,,0.1101,2614.84389,0.00216,0.84535
,,,0.1102,2614.81904,0.00226,0.85212
,,,0.1103,2614.79422,0.00235,0.87925
,,,0.1104,2614.76944,0.00244,0.86569
,,,0.1105,2614.74469,0.00253,0.8996
,,,0.1106,2614.6324,0.00263,0.91994
,,,0.1107,2614.60773,0.00272,0.92672
,,,0.1108,2614.67066,0.00281,0.92672
,,,0.1109,2614.64605,0.00291,0.95385
,,,0.111,2614.44624,0.003,0.92672
,,,0.1111,2614.42172,0.00309,1.00132
,,,0.1112,2614.74773,0.00318,0.99454
,,,0.1113,2614.63559,0.00328,1.01489
,,,0.1114,2614.61112,0.00337,1.02845
,,,0.1115,2614.67424,0.00346,1.03523
,,,0.1116,2614.64983,0.00356,1.06236
,,,0.1117,2614.53782,0.00365,1.10305
,,,0.1118,2614.51349,0.00374,1.06236
,,,0.1119,2614.57683,0.00383,1.10305
,,,0.112,2614.55256,0.00393,1.13017
,,,0.1121,2614.61585,0.00402,1.13017
,,,0.1122,2614.59163,0.00411,1.13696
,,,0.1123,2615.0053,0.0042,1.16408
,,,0.1124,2614.98108,0.0043,1.14374
,,,0.1125,2615.04449,0.00439,1.18443
,,,0.1126,2615.10791,0.00448,1.17087
,,,0.1127,2615.08376,0.00458,1.19799
,,,0.1128,2615.23471,0.00467,1.19121
,,,0.1129,2615.2106,0.00476,1.2319
,,,0.113,2615.18652,0.00485,1.21833
,,,0.1131,2615.16248,0.00495,1.25224
,,,0.1132,2615.22604,0.00504,1.25224
,,,0.1133,2615.20205,0.00513,1.27259
,,,0.1134,2615.26556,0.00523,1.27259
,,,0.1135,2615.24162,0.00532,1.3065
,,,0.1136,2615.30518,0.00541,1.32006
,,,0.1137,2615.28129,0.0055,1.32684
,,,0.1138,2615.25744,0.0056,1.32684
,,,0.1139,2615.67111,0.00569,1.33362
,,,0.114,2615.64726,0.00578,1.36075
,,,0.1141,2615.71096,0.00588,1.35397
,,,0.1142,2615.68716,0.00597,1.36075
,,,0.1143,2615.66339,0.00606,1.35397
,,,0.1144,2615.63966,0.00615,1.36075
,,,0.1145,2616.05327,0.00625,1.36753
,,,0.1146,2616.02953,0.00634,1.3811
,,,0.1147,2615.83095,0.00643,1.41501
,,,0.1148,2615.8073,0.00652,1.40144
,,,0.1149,2616.04605,0.00662,1.3811
,,,0.115,2616.02244,0.00671,1.3811
,,,0.1151,2616.08633,0.0068,1.40822
,,,0.1152,2615.8879,0.0069,1.42857
,,,0.1153,2615.86439,0.00699,1.41501
,,,0.1154,2615.75344,0.00708,1.41501
,,,0.1155,2615.73001,0.00717,1.42857
,,,0.1156,2615.61913,0.00727,1.44213
,,,0.1157,2615.59577,0.00736,1.44892
,,,0.1158,2615.83479,0.00745,1.44213
,,,0.1159,2615.81146,0.00755,1.45569
,,,0.116,2615.78816,0.00764,1.44892
,,,0.1161,2615.7649,0.00773,1.46248
,,,0.1162,2615.82912,0.00782,1.47604
,,,0.1163,2615.80591,0.00792,1.47604
,,,0.1164,2615.78273,0.00801,1.49639
,,,0.1165,2615.49728,0.0081,1.45569
,,,0.1166,2615.47419,0.0082,1.4896
,,,0.1167,2615.10132,0.00829,1.49639
,,,0.1168,2615.07835,0.00838,1.46248
,,,0.1169,2614.44317,0.00847,1.48282
,,,0.117,2614.42035,0.00857,1.47604
,,,0.1171,2614.2226,0.00866,1.49639
,,,0.1172,2614.19987,0.00875,1.49639
,,,0.1173,2614.08973,0.00884,1.50995
,,,0.1174,2614.06708,0.00894,1.49639
,,,0.1175,2614.21949,0.00903,1.52351
,,,0.1176,2614.19687,0.00912,1.53029
,,,0.1177,2613.99933,0.00922,1.4896
,,,0.1178,2613.9768,0.00931,1.50995
,,,0.1179,2613.95429,0.0094,1.52351
,,,0.118,2613.93182,0.00949,1.50317
,,,0.1181,2613.90937,0.00959,1.52351
,,,0.1182,2613.79944,0.00968,1.49639
,,,0.1183,2613.77707,0.00977,1.52351
,,,0.1184,2613.75473,0.00987,1.51673
,,,0.1185,2613.73242,0.00996,1.51673
,,,0.1186,2613.6227,0.01005,1.51673
,,,0.1187,2613.60046,0.01014,1.50995
,,,0.1188,2613.57826,0.01024,1.51673
,,,0.1189,2613.55608,0.01033,1.53708
,,,0.119,2613.00898,0.01042,1.50995
,,,0.1191,2612.5493,0.01052,1.50317
,,,0.1192,2612.52734,0.01061,1.51673
,,,0.1193,2612.59299,0.0107,1.52351
,,,0.1194,2612.57109,0.01079,1.54385
,,,0.1195,2612.54921,0.01089,1.47604
,,,0.1196,2612.52736,0.01098,1.53029
,,,0.1197,2612.24292,0.01107,1.51673
,,,0.1198,2612.22117,0.01116,1.50317
,,,0.1199,2612.28702,0.01126,1.51673
,,,0.12,2612.26532,0.01135,1.53708
,,,0.1201,2612.24364,0.01144,1.52351
,,,0.1202,2612.222,0.01154,1.51673
,,,0.1203,2612.02532,0.01163,1.4896
,,,0.1204,2612.00376,0.01172,1.50995
,,,0.1205,2611.98223,0.01181,1.49639
,,,0.1206,2611.52296,0.01191,1.51673
,,,0.1207,2611.50154,0.012,1.54385
,,,0.1208,2611.21743,0.01209,1.52351
,,,0.1209,2611.19611,0.01219,1.51673
,,,0.121,2611.26233,0.01228,1.52351
,,,0.1211,2611.24106,0.01237,1.50995
,,,0.1212,2610.95706,0.01246,1.50317
,,,0.1213,2610.93588,0.01256,1.52351
,,,0.1214,2610.5644,0.01265,1.51673
,,,0.1215,2610.54332,0.01274,1.53029
,,,0.1216,2610.34708,0.01284,1.52351
,,,0.1217,2610.23843,0.01293,1.53708
,,,0.1218,2610.21747,0.01302,1.51673
,,,0.1219,2609.49557,0.01311,1.53029
,,,0.122,2609.47477,0.01321,1.51673
,,,0.1221,2609.3663,0.0133,1.52351
,,,0.1222,2609.34556,0.01339,1.50995
,,,0.1223,2609.06186,0.01348,1.54385
,,,0.1224,2609.04121,0.01358,1.53708
,,,0.1225,2608.66993,0.01367,1.54385
,,,0.1226,2608.64938,0.01376,1.50995
,,,0.1227,2608.10274,0.01386,1.50995
,,,0.1228,2608.08232,0.01395,1.50317
,,,0.1229,2607.97418,0.01404,1.48282
,,,0.123,2607.60297,0.01413,1.50995
,,,0.1231,2607.58269,0.01423,1.4896
,,,0.1232,2607.47467,0.01432,1.52351
,,,0.1233,2607.45445,0.01441,1.52351
,,,0.1234,2607.08323,0.01451,1.52351
,,,0.1235,2607.06312,0.0146,1.52351
,,,0.1236,2606.60421,0.01469,1.52351
,,,0.1237,2606.58421,0.01478,1.51673
,,,0.1238,2606.21313,0.01488,1.52351
,,,0.1239,2606.19322,0.01497,1.52351
,,,0.124,2605.64647,0.01506,1.51673
,,,0.1241,2605.62669,0.01516,1.53708
,,,0.1242,2605.51907,0.01525,1.53029
,,,0.1243,2605.23584,0.01534,1.53708
,,,0.1244,2605.21618,0.01543,1.52351
,,,0.1245,2605.28442,0.01553,1.55064
,,,0.1246,2605.26481,0.01562,1.52351
,,,0.1247,2604.98168,0.01571,1.54385
,,,0.1248,2604.96215,0.0158,1.53029
,,,0.1249,2604.67908,0.0159,1.52351
,,,0.125,2604.65963,0.01599,1.54385
,,,0.1251,2604.3766,0.01608,1.53708
,,,0.1252,2604.35724,0.01618,1.55064
,,,0.1253,2604.07426,0.01627,1.54385
,,,0.1254,2604.05498,0.01636,1.55064
,,,0.1255,2603.94781,0.01645,1.54385
,,,0.1256,2603.75284,0.01655,1.54385
,,,0.1257,2603.73367,0.01664,1.55742
,,,0.1258,2603.89029,0.01673,1.54385
,,,0.1259,2603.87115,0.01683,1.54385
,,,0.126,2603.93987,0.01692,1.53029
,,,0.1261,2603.92077,0.01701,1.55064
,,,0.1262,2603.90169,0.0171,1.52351
,,,0.1263,2603.88264,0.0172,1.55064
,,,0.1264,2603.77571,0.01729,1.55064
,,,0.1265,2603.75672,0.01738,1.53708
,,,0.1266,2603.64984,0.01748,1.53708
,,,0.1267,2603.63091,0.01757,1.54385
,,,0.1268,2603.87565,0.01766,1.53708
,,,0.1269,2604.03244,0.01775,1.55742
,,,0.127,2604.01353,0.01785,1.53708
,,,0.1271,2604.17033,0.01794,1.55064
,,,0.1272,2604.15145,0.01803,1.54385
,,,0.1273,2603.95691,0.01812,1.54385
,,,0.1274,2603.9381,0.01822,1.54385
,,,0.1275,2604.09499,0.01831,1.5642
,,,0.1276,2604.0762,0.0184,1.57099
,,,0.1277,2603.96957,0.0185,1.57099
,,,0.1278,2603.95084,0.01859,1.57099
,,,0.1279,2604.01993,0.01868,1.57776
,,,0.128,2604.00125,0.01877,1.55742
,,,0.1281,2604.5973,0.01887,1.57776
,,,0.1282,2604.49074,0.01896,1.57099
,,,0.1283,2604.47206,0.01905,1.57776
,,,0.1284,2604.45341,0.01915,1.55064
,,,0.1285,2604.43478,0.01924,1.57099
,,,0.1286,2604.41617,0.01933,1.5642
,,,0.1287,2604.39759,0.01942,1.57776
,,,0.1288,2604.29119,0.01952,1.57099
,,,0.1289,2604.27267,0.01961,1.58455
,,,0.129,2604.25417,0.0197,1.59811
,,,0.1291,2604.2357,0.0198,1.57776
,,,0.1292,2604.21725,0.01989,1.57776
,,,0.1293,2603.84752,0.01998,1.59133
,,,0.1294,2603.82917,0.02007,1.58455
,,,0.1295,2603.54733,0.02017,1.59811
,,,0.1296,2603.52906,0.02026,1.58455
,,,0.1297,2603.68645,0.02035,1.6049
,,,0.1298,2603.6682,0.02044,1.59133
,,,0.1299,2603.5622,0.02054,1.59811
,,,0.13,2603.54401,0.02063,1.58455
,,,0.1301,2603.08666,0.02072,1.57776
,,,0.1302,2603.06857,0.02082,1.59811
,,,0.1303,2603.05051,0.02091,1.61846
,,,0.1304,2603.03247,0.021,1.58455
,,,0.1305,2602.75087,0.02109,1.61167
,,,0.1306,2602.64501,0.02119,1.58455
,,,0.1307,2602.62709,0.02128,1.59133
,,,0.1308,2602.43347,0.02137,1.59811
,,,0.1309,2602.41561,0.02147,1.59133
,,,0.131,2602.74919,0.02156,1.57099
,,,0.1311,2602.73133,0.02165,1.59133
,,,0.1312,2602.62561,0.02174,1.61846
,,,0.1313,2602.60782,0.02184,1.6049
,,,0.1314,2602.76572,0.02193,1.59811
,,,0.1315,2602.74795,0.02202,1.59133
,,,0.1316,2602.55452,0.02212,1.61167
,,,0.1317,2602.53682,0.02221,1.61846
,,,0.1318,2602.87046,0.0223,1.59811
,,,0.1319,2602.85276,0.02239,1.58455
,,,0.132,2602.83508,0.02249,1.6049
,,,0.1321,2602.72956,0.02258,1.6049
,,,0.1322,2602.71194,0.02267,1.5642
,,,0.1323,2602.69434,0.02276,1.61167
,,,0.1324,2602.67676,0.02286,1.6049
,,,0.1325,2602.83484,0.02295,1.61167
,,,0.1326,2602.81729,0.02304,1.59811
,,,0.1327,2602.62413,0.02314,1.59811
,,,0.1328,2602.60664,0.02323,1.59133
,,,0.1329,2602.76481,0.02332,1.61167
,,,0.133,2602.74735,0.02341,1.59811
,,,0.1331,2602.90551,0.02351,1.6049
,,,0.1332,2602.71247,0.0236,1.59811
,,,0.1333,2602.69508,0.02369,1.59811
,,,0.1334,2602.58985,0.02379,1.59133
,,,0.1335,2602.57252,0.02388,1.6049
,,,0.1336,2602.46735,0.02397,1.58455
,,,0.1337,2602.45007,0.02406,1.61846
,,,0.1338,2602.60842,0.02416,1.61167
,,,0.1339,2602.59116,0.02425,1.61167
,,,0.134,2602.74952,0.02434,1.59811
,,,0.1341,2602.73228,0.02444,1.6049
,,,0.1342,2602.62732,0.02453,1.59811
,,,0.1343,2602.61015,0.02462,1.61846
,,,0.1344,2602.59299,0.02471,1.58455
,,,0.1345,2602.57585,0.02481,1.6049
,,,0.1346,2602.55874,0.0249,1.59811
,,,0.1347,2602.6294,0.02499,1.61846
,,,0.1348,2602.61232,0.02508,1.59811
,,,0.1349,2602.50752,0.02518,1.6049
,,,0.135,2602.4905,0.02527,1.57776
,,,0.1351,2602.38575,0.02536,1.61167
,,,0.1352,2602.36878,0.02546,1.59811
,,,0.1353,2602.0884,0.02555,1.61167
,,,0.1354,2602.07151,0.02564,1.6049
,,,0.1355,2601.87902,0.02573,1.61846
,,,0.1356,2601.8622,0.02583,1.59811
,,,0.1357,2601.66976,0.02592,1.62524
,,,0.1358,2601.56513,0.02601,1.59811
,,,0.1359,2601.5484,0.02611,1.6049
,,,0.136,2601.26816,0.0262,1.6049
,,,0.1361,2601.2515,0.02629,1.61167
,,,0.1362,2601.05919,0.02638,1.59811
,,,0.1363,2601.0426,0.02648,1.59811
,,,0.1364,2600.93814,0.02657,1.59811
,,,0.1365,2600.9216,0.02666,1.61167
,,,0.1366,2600.72938,0.02676,1.6049
,,,0.1367,2600.71291,0.02685,1.6049
,,,0.1368,2600.60855,0.02694,1.59133
,,,0.1369,2600.59214,0.02703,1.61846
,,,0.137,2600.13633,0.02713,1.59811
,,,0.1371,2599.59252,0.02722,1.59811
,,,0.1372,2599.57628,0.02731,1.6049
,,,0.1373,2599.82382,0.0274,1.59811
,,,0.1374,2599.8076,0.0275,1.59133
,,,0.1375,2599.61559,0.02759,1.59133
,,,0.1376,2599.59942,0.02768,1.59811
,,,0.1377,2599.58328,0.02778,1.58455
,,,0.1378,2599.56715,0.02787,1.59133
,,,0.1379,2599.99056,0.02796,1.58455
,,,0.138,2599.97442,0.02805,1.59811
,,,0.1381,2599.87038,0.02815,1.59811
,,,0.1382,2599.8543,0.02824,1.57776
,,,0.1383,2599.75031,0.02833,1.57776
,,,0.1384,2599.99796,0.02843,1.59811
,,,0.1385,2599.98192,0.02852,1.59133
,,,0.1386,2600.14163,0.02861,1.59133
,,,0.1387,2600.12561,0.0287,1.57776
,,,0.1388,2600.19751,0.0288,1.59811
,,,0.1389,2600.18152,0.02889,1.59811
,,,0.139,2600.34124,0.02898,1.57776
,,,0.1391,2600.32527,0.02908,1.59133
,,,0.1392,2600.57287,0.02917,1.59133
,,,0.1393,2600.55691,0.02926,1.55742
,,,0.1394,2600.54097,0.02935,1.57099
,,,0.1395,2600.52505,0.02945,1.59811
,,,0.1396,2600.59701,0.02954,1.58455
,,,0.1397,2600.75675,0.02963,1.59133
,,,0.1398,2600.74086,0.02972,1.55742
,,,0.1399,2600.98843,0.02982,1.59133
,,,0.14,2600.97256,0.02991,1.59133
,,,0.1401,2601.13227,0.03,1.58455
,,,0.1402,2601.11641,0.0301,1.57099
,,,0.1403,2601.27621,0.03019,1.57776
,,,0.1404,2601.26037,0.03028,1.58455
,,,0.1405,2601.24455,0.03037,1.57099
,,,0.1406,2601.22875,0.03047,1.57776
,,,0.1407,2601.3885,0.03056,1.5642
,,,0.1408,2601.37272,0.03065,1.57099
,,,0.1409,2601.44476,0.03075,1.55742
,,,0.141,2601.69228,0.03084,1.53029
,,,0.1411,2601.67652,0.03093,1.55742
,,,0.1412,2601.924,0.03102,1.55064
,,,0.1413,2601.90826,0.03112,1.55064
,,,0.1414,2601.80476,0.03121,1.5642
,,,0.1415,2601.78906,0.0313,1.55064
,,,0.1416,2601.86115,0.0314,1.5642
,,,0.1417,2601.84548,0.03149,1.55064
,,,0.1418,2602.26839,0.03158,1.57099
,,,0.1419,2602.25271,0.03167,1.55064
,,,0.142,2602.41242,0.03177,1.53708
,,,0.1421,2602.39676,0.03186,1.57099
,,,0.1422,2602.20576,0.03195,1.5642
,,,0.1423,2602.45324,0.03204,1.58455
,,,0.1424,2602.43763,0.03214,1.57099
,,,0.1425,2602.50975,0.03223,1.58455
,,,0.1426,2602.49417,0.03232,1.55064
,,,0.1427,2602.56632,0.03242,1.5642
,,,0.1428,2602.55077,0.03251,1.53708
,,,0.1429,2602.88593,0.0326,1.57776
,,,0.143,2602.87038,0.03269,1.55064
,,,0.1431,2602.85485,0.03279,1.57099
,,,0.1432,2602.83934,0.03288,1.55064
,,,0.1433,2603.08669,0.03297,1.55742
,,,0.1434,2603.07118,0.03307,1.55064
,,,0.1435,2603.23093,0.03316,1.55064
,,,0.1436,2603.3031,0.03325,1.57099
,,,0.1437,2603.28763,0.03334,1.55742
,,,0.1438,2603.27218,0.03344,1.55742
,,,0.1439,2603.25675,0.03353,1.57099
,,,0.144,2603.15369,0.03362,1.57099
,,,0.1441,2603.13831,0.03372,1.5642
,,,0.1442,2603.21051,0.03381,1.55064
,,,0.1443,2603.19516,0.0339,1.55742
,,,0.1444,2603.6178,0.03399,1.54385
,,,0.1445,2603.60244,0.03409,1.59133
,,,0.1446,2603.76223,0.03418,1.54385
,,,0.1447,2603.74689,0.03427,1.57776
,,,0.1448,2603.90668,0.03436,1.55742
,,,0.1449,2603.89135,0.03446,1.57776
,,,0.145,2603.87605,0.03455,1.55064
,,,0.1451,2603.94836,0.03464,1.57099
,,,0.1452,2603.93308,0.03474,1.55064
,,,0.1453,2603.83024,0.03483,1.58455
,,,0.1454,2603.81501,0.03492,1.57099
,,,0.1455,2603.8874,0.03501,1.57776
,,,0.1456,2603.8722,0.03511,1.57099
,,,0.1457,2604.20715,0.0352,1.59133
,,,0.1458,2604.19195,0.03529,1.55064
,,,0.1459,2604.3519,0.03539,1.57776
,,,0.146,2604.33672,0.03548,1.55742
,,,0.1461,2604.58411,0.03557,1.55742
,,,0.1462,2604.74392,0.03566,1.58455
,,,0.1463,2604.72875,0.03576,1.57099
,,,0.1464,2604.62607,0.03585,1.57776
,,,0.1465,2604.61095,0.03594,1.5642
,,,0.1466,2604.42087,0.03604,1.55064
,,,0.1467,2604.40581,0.03613,1.57099
,,,0.1468,2604.30322,0.03622,1.53708
,,,0.1469,2604.28821,0.03631,1.57776
,,,0.147,2604.09822,0.03641,1.5642
,,,0.1471,2604.08327,0.0365,1.57776
,,,0.1472,2603.89331,0.03659,1.57099
,,,0.1473,2603.87842,0.03668,1.59133
,,,0.1474,2603.77608,0.03678,1.55742
,,,0.1475,2603.58619,0.03687,1.57776
,,,0.1476,2603.57138,0.03696,1.5642
,,,0.1477,2603.5566,0.03706,1.57099
,,,0.1478,2603.54184,0.03715,1.57099
,,,0.1479,2603.35203,0.03724,1.57776
,,,0.148,2603.33733,0.03733,1.58455
,,,0.1481,2603.41013,0.03743,1.57776
,,,0.1482,2603.39545,0.03752,1.57099
,,,0.1483,2603.38079,0.03761,1.57776
,,,0.1484,2603.36615,0.03771,1.57099
,,,0.1485,2603.35153,0.0378,1.5642
,,,0.1486,2603.33693,0.03789,1.57099
,,,0.1487,2603.49739,0.03798,1.58455
,,,0.1488,2603.48281,0.03808,1.55064
,,,0.1489,2603.46825,0.03817,1.58455
,,,0.149,2603.4537,0.03826,1.55742
,,,0.1491,2603.43918,0.03836,1.55064
,,,0.1492,2603.51222,0.03845,1.54385
,,,0.1493,2603.49773,0.03854,1.55064
,,,0.1494,2603.57071,0.03863,1.53029
,,,0.1495,2603.55624,0.03873,1.57099
,,,0.1496,2603.54178,0.03882,1.5642
,,,0.1497,2603.52735,0.03891,1.55064
,,,0.1498,2603.68793,0.039,1.55064
,,,0.1499,2603.67351,0.0391,1.55742
,,,0.15,2603.57158,0.03919,1.55064
,,,0.1501,2603.38221,0.03928,1.57099
,,,0.1502,2603.36788,0.03938,1.55064
,,,0.1503,2603.35357,0.03947,1.55742
,,,0.1504,2603.33928,0.03956,1.55064
,,,0.1505,2603.50009,0.03965,1.55742
,,,0.1506,2603.48581,0.03975,1.54385
,,,0.1507,2603.47156,0.03984,1.55742
,,,0.1508,2603.45732,0.03993,1.53708
,,,0.1509,2603.18057,0.04003,1.55064
,,,0.151,2603.1664,0.04012,1.55064
,,,0.1511,2603.15225,0.04021,1.55064
,,,0.1512,2603.40064,0.0403,1.55064
,,,0.1513,2603.38649,0.0404,1.57099
,,,0.1514,2603.54732,0.04049,1.54385
,,,0.1515,2603.53319,0.04058,1.55064
,,,0.1516,2603.69402,0.04068,1.54385
,,,0.1517,2603.67991,0.04077,1.57776
,,,0.1518,2603.66582,0.04086,1.53029
,,,0.1519,2603.65174,0.04095,1.55064
,,,0.152,2603.37523,0.04105,1.53708
,,,0.1521,2603.36122,0.04114,1.55064
,,,0.1522,2603.43475,0.04123,1.54385
,,,0.1523,2603.42077,0.04132,1.55064
,,,0.1524,2603.31938,0.04142,1.53708
,,,0.1525,2603.30544,0.04151,1.55742
,,,0.1526,2603.29152,0.0416,1.55064
,,,0.1527,2603.27762,0.0417,1.54385
,,,0.1528,2603.26374,0.04179,1.57099
,,,0.1529,2603.4249,0.04188,1.55064
,,,0.153,2603.41103,0.04197,1.53708
,,,0.1531,2603.74707,0.04207,1.54385
,,,0.1532,2603.7332,0.04216,1.53708
,,,0.1533,2603.71935,0.04225,1.55064
,,,0.1534,2603.70552,0.04235,1.54385
,,,0.1535,2603.60422,0.04244,1.55064
,,,0.1536,2603.59043,0.04253,1.53708
,,,0.1537,2603.57666,0.04262,1.52351
,,,0.1538,2603.47542,0.04272,1.53708
,,,0.1539,2603.4617,0.04281,1.54385
,,,0.154,2603.53548,0.0429,1.54385
,,,0.1541,2603.52178,0.043,1.55064
,,,0.1542,2603.42062,0.04309,1.55064
,,,0.1543,2603.40696,0.04318,1.55064
,,,0.1544,2603.48081,0.04327,1.55742
,,,0.1545,2603.46719,0.04337,1.55742
,,,0.1546,2603.80328,0.04346,1.55064
,,,0.1547,2603.78965,0.04355,1.55064
,,,0.1548,2603.16397,0.04364,1.53029
,,,0.1549,2603.15044,0.04374,1.54385
,,,0.155,2602.87452,0.04383,1.55064
,,,0.1551,2602.77355,0.04392,1.57099
,,,0.1552,2602.76011,0.04402,1.53029
,,,0.1553,2603.00912,0.04411,1.55064
,,,0.1554,2602.99569,0.0442,1.53708
,,,0.1555,2603.06977,0.04429,1.55064
,,,0.1556,2603.05636,0.04439,1.55064
,,,0.1557,2603.39272,0.04448,1.54385
,,,0.1558,2603.37931,0.04457,1.5642
,,,0.1559,2603.19106,0.04467,1.53708
,,,0.156,2603.1777,0.04476,1.52351
,,,0.1561,2603.16437,0.04485,1.54385
,,,0.1562,2603.15105,0.04494,1.51673
,,,0.1563,2603.40006,0.04504,1.54385
,,,0.1564,2603.29928,0.04513,1.52351
,,,0.1565,2603.286,0.04522,1.55064
,,,0.1566,2603.44756,0.04532,1.53708
,,,0.1567,2603.43428,0.04541,1.52351
,,,0.1568,2603.77071,0.0455,1.54385
,,,0.1569,2603.75744,0.04559,1.52351
,,,0.157,2603.83152,0.04569,1.50317
,,,0.1571,2603.81827,0.04578,1.50995
,,,0.1572,2603.71769,0.04587,1.53029
,,,0.1573,2603.70448,0.04596,1.52351
,,,0.1574,2603.42907,0.04606,1.52351
,,,0.1575,2603.41592,0.04615,1.50317
,,,0.1576,2603.22799,0.04624,1.53029
,,,0.1577,2603.04007,0.04634,1.50995
,,,0.1578,2603.02702,0.04643,1.52351
,,,0.1579,2602.75175,0.04652,1.52351
,,,0.158,2602.73876,0.04661,1.50995
,,,0.1581,2602.81326,0.04671,1.50995
,,,0.1582,2602.80029,0.0468,1.52351
,,,0.1583,2602.69987,0.04689,1.55064
,,,0.1584,2602.68695,0.04699,1.54385
,,,0.1585,2602.49917,0.04708,1.53708
,,,0.1586,2602.4863,0.04717,1.53708
,,,0.1587,2602.12366,0.04726,1.53029
,,,0.1588,2602.11086,0.04736,1.52351
,,,0.1589,2601.83565,0.04745,1.50317
,,,0.159,2601.82291,0.04754,1.52351
,,,0.1591,2601.81019,0.04764,1.53029
,,,0.1592,2601.53501,0.04773,1.52351
,,,0.1593,2601.52236,0.04782,1.52351
,,,0.1594,2601.50971,0.04791,1.51673
,,,0.1595,2601.49709,0.04801,1.52351
,,,0.1596,2601.39695,0.0481,1.52351
,,,0.1597,2601.38437,0.04819,1.54385
,,,0.1598,2601.02182,0.04828,1.53708
,,,0.1599,2601.00931,0.04838,1.51673
,,,0.16,2600.90926,0.04847,1.51673
,,,0.1601,2600.89679,0.04856,1.52351
,,,0.1602,2600.70931,0.04866,1.53708
,,,0.1603,2600.34679,0.04875,1.50995
,,,0.1604,2600.33442,0.04884,1.53029
