Time ms,Tvib mean K,Trot mean K,Time ms,Ttr cal isentropic K,Time ms,Pressure bar
0.17432,2239.08569,2353.48996,0.0362,2338.11955,0.02351,1.90161
0.17497,2209.58504,2329.86475,0.0363,2338.10841,0.0236,1.87449
0.17562,2213.83006,2338.4632,0.0364,2338.71646,0.02369,1.88805
0.17627,2240.78898,2329.30474,0.0365,2339.32423,0.02379,1.87449
0.17692,2229.56886,2317.8272,0.0366,2339.31309,0.02388,1.88805
0.17757,2240.90433,2342.11318,0.0367,2339.57693,0.02397,1.87449
0.17822,2242.56487,2320.75319,0.0368,2339.5658,0.02406,1.8677
0.17887,2240.41867,2329.58452,0.0369,2340.03573,0.02416,1.87449
0.17952,2238.64441,2329.4327,0.037,2340.02461,0.02425,1.89483
0.18017,2218.88809,2328.6992,0.0371,2340.28833,0.02434,1.87449
0.18082,2226.80904,2318.71758,0.0372,2340.27723,0.02444,1.87449
0.18146,2234.37652,2331.94508,0.0373,2340.54092,0.02453,1.88126
0.18211,2236.83935,2322.78462,0.0374,2340.52984,0.02462,1.8677
0.18276,2226.83976,2343.64498,0.0375,2340.93084,0.02471,1.8677
0.18341,2221.45717,2325.42815,0.0376,2340.91977,0.02481,1.89483
0.18406,2247.37479,2319.23055,0.0377,2341.32074,0.0249,1.88805
0.18471,2230.77299,2319.06455,0.0378,2341.58425,0.02499,1.88126
0.18536,2220.99647,2336.16773,0.0379,2341.5732,0.02508,1.88126
0.18601,2238.25118,2319.6012,0.038,2341.63076,0.02518,1.86092
0.18666,2238.27376,2306.88043,0.0381,2341.61973,0.02527,1.8677
0.18731,2236.91008,2321.06071,0.0382,2341.9518,0.02536,1.88805
0.18796,2239.50455,2331.21495,0.0383,2341.9408,0.02546,1.8677
0.18861,2238.58765,2332.23905,0.0384,2341.86122,0.02555,1.90161
0.18926,2228.23039,2337.09079,0.0385,2341.85025,0.02564,1.88805
0.18991,2230.31514,2321.84562,0.0386,2342.25094,0.02573,1.8677
0.19056,2236.79161,2356.85199,0.0387,2342.23998,0.02583,1.88126
0.19121,2245.71533,2340.01661,0.0388,2342.36622,0.02592,1.8677
0.19186,2257.18115,2356.34103,0.0389,2342.35529,0.02601,1.8677
0.19251,2248.97455,2308.4836,0.039,2342.13855,0.02611,1.89483
0.19316,2259.90022,2349.7866,0.0391,2342.26485,0.0262,1.88805
0.19381,2234.53558,2331.30441,0.0392,2342.25397,0.02629,1.86092
0.19446,2225.48246,2330.3487,0.0393,2341.90008,0.02638,1.88805
0.19511,2262.86954,2338.45477,0.0394,2341.88925,0.02648,1.8677
0.19576,2255.97957,2330.58554,0.0395,2341.87843,0.02657,1.88805
0.19641,2261.31404,2347.38918,0.0396,2341.86763,0.02666,1.88805
0.19706,2230.19399,2335.85588,0.0397,2341.99405,0.02676,1.8677
0.1977,2250.3574,2342.6828,0.0398,2341.98328,0.02685,1.8677
0.19835,2264.74341,2340.58978,0.0399,2342.52127,0.02694,1.8677
0.199,2244.14881,2346.47621,0.04,2342.5105,0.02703,1.87449
0.19965,2235.43947,2333.24918,0.0401,2342.56836,0.02713,1.87449
0.2003,2248.4664,2319.4797,0.0402,2342.55762,0.02722,1.8677
0.20095,2266.80877,2341.42415,0.0403,2342.54689,0.02731,1.84736
0.2016,2258.90978,2356.62655,0.0404,2342.67332,0.0274,1.85414
0.20225,2256.76249,2349.11253,0.0405,2342.66262,0.0275,1.8677
0.2029,2252.23124,2331.54302,0.0406,2342.72053,0.02759,1.87449
0.20355,2267.11453,2343.77446,0.0407,2342.70986,0.02768,1.88805
0.2042,2264.86097,2334.7635,0.0408,2342.69921,0.02778,1.86092
0.20485,2255.6265,2348.53498,0.0409,2342.68857,0.02787,1.85414
0.2055,2262.53625,2336.66813,0.041,2342.54083,0.02796,1.86092
0.20615,2248.93122,2336.74768,0.0411,2342.53023,0.02805,1.85414
0.2068,2265.03466,2358.22018,0.0412,2342.45105,0.02815,1.8677
0.20745,2260.08335,2335.62672,0.0413,2342.44048,0.02824,1.8677
0.2081,2248.36649,2330.26805,0.0414,2342.2928,0.02833,1.8677
0.20875,2272.97409,2332.41496,0.0415,2342.28228,0.02843,1.8677
0.2094,2279.46964,2338.1429,0.0416,2342.47742,0.02852,1.8677
0.21005,2263.29264,2339.90666,0.0417,2342.26126,0.02861,1.8677
0.2107,2265.33741,2333.97967,0.0418,2342.25078,0.0287,1.8677
0.21135,2266.12832,2344.38658,0.0419,2342.10318,0.0288,1.8677
0.212,2246.1432,2317.89707,0.042,2342.09274,0.02889,1.85414
0.21265,2279.82863,2324.27477,0.0421,2342.01378,0.02898,1.86092
0.2133,2283.52954,2341.92193,0.0422,2342.00337,0.02908,1.82701
0.21394,2249.92839,2348.93496,0.0423,2341.78728,0.02917,1.84058
0.21459,2278.86207,2337.9157,0.0424,2341.77691,0.02926,1.85414
0.21524,2257.18132,2324.82591,0.0425,2341.62939,0.02935,1.85414
0.21589,2245.89432,2314.68179,0.0426,2341.61907,0.02945,1.85414
0.21654,2273.65068,2346.0501,0.0427,2341.67738,0.02954,1.86092
0.21719,2273.91075,2341.20262,0.0428,2341.66708,0.02963,1.84736
0.21784,2281.00313,2367.49087,0.0429,2341.17659,0.02972,1.85414
0.21849,2275.04921,2336.08433,0.043,2340.8919,0.02982,1.84736
0.21914,2251.5116,2335.21902,0.0431,2340.88169,0.02991,1.86092
0.21979,2267.15125,2333.12931,0.0432,2340.66566,0.03,1.86092
0.22044,2264.80234,2306.58731,0.0433,2340.65548,0.0301,1.85414
0.22109,2258.2808,2332.75523,0.0434,2340.50806,0.03019,1.84736
0.22174,2267.52897,2358.43868,0.0435,2340.49792,0.03028,1.87449
0.22239,2265.40827,2320.25217,0.0436,2340.28193,0.03037,1.84736
0.22304,2256.27215,2337.79446,0.0437,2340.27183,0.03047,1.84058
0.22369,2263.24471,2317.95194,0.0438,2340.26174,0.03056,1.85414
0.22434,2275.95624,2352.66375,0.0439,2340.25167,0.03065,1.84736
0.22499,2283.03349,2331.92954,0.044,2340.17301,0.03075,1.84736
0.22564,2272.6028,2343.54116,0.0441,2340.16297,0.03084,1.84736
0.22629,2263.32878,2325.53256,0.0442,2339.87837,0.03093,1.84736
0.22694,2278.94382,2331.36749,0.0443,2339.52504,0.03102,1.86092
0.22759,2266.47894,2344.71031,0.0444,2339.51508,0.03112,1.84058
0.22824,2280.34708,2343.68762,0.0445,2339.02443,0.03121,1.8338
0.22889,2295.45416,2341.77842,0.0446,2339.01452,0.0313,1.84058
0.22954,2276.9253,2343.24619,0.0447,2338.59245,0.0314,1.86092
0.23018,2267.87116,2352.7999,0.0448,2338.58258,0.03149,1.8338
0.23083,2281.3597,2317.82992,0.0449,2338.43532,0.03158,1.86092
0.23148,2259.29713,2320.51201,0.045,2338.42549,0.03167,1.86092
0.23213,2276.54842,2334.42016,0.0451,2337.52216,0.03177,1.8338
0.23278,2279.74372,2317.51281,0.0452,2337.51241,0.03186,1.86092
0.23343,2282.38301,2356.93135,0.0453,2337.15885,0.03195,1.82701
0.23408,2281.119,2355.20708,0.0454,2337.14913,0.03204,1.85414
0.23473,2307.00959,2364.86642,0.0455,2336.38275,0.03214,1.86092
0.23538,2273.62188,2329.78572,0.0456,2335.82263,0.03223,1.84736
0.23603,2290.64596,2359.82965,0.0457,2335.81302,0.03232,1.8338
0.23668,2265.38642,2339.20714,0.0458,2335.32156,0.03242,1.8338
0.23733,2294.3387,2351.44705,0.0459,2335.312,0.03251,1.86092
0.23798,2276.6478,2346.22711,0.046,2334.54498,0.0326,1.8677
0.23863,2261.96601,2325.99328,0.0461,2334.53548,0.03269,1.84736
0.23928,2273.91491,2325.77856,0.0462,2333.9749,0.03279,1.86092
0.23993,2289.48323,2357.17384,0.0463,2333.96545,0.03288,1.84736
0.24058,2290.17855,2355.2916,0.0464,2333.47362,0.03297,1.85414
0.24123,2306.21805,2360.95851,0.0465,2333.46422,0.03307,1.85414
0.24188,2307.40962,2361.84245,0.0466,2332.90338,0.03316,1.86092
0.24253,2276.85309,2317.15959,0.0467,2332.89404,0.03325,1.84736
0.24318,2268.71995,2336.51967,0.0468,2331.98807,0.03334,1.82701
0.24383,2303.76723,2363.5753,0.0469,2331.4958,0.03344,1.86092
0.24448,2296.12147,2356.08134,0.047,2331.48656,0.03353,1.84058
0.24513,2286.39203,2325.90814,0.0471,2331.06324,0.03362,1.8338
0.24578,2296.09227,2339.58128,0.0472,2331.05404,0.03372,1.82023
0.24642,2288.49268,2358.41661,0.0473,2330.76874,0.03381,1.8677
0.24707,2295.061,2325.43543,0.0474,2330.75959,0.0339,1.8338
0.24772,2276.33123,2342.92424,0.0475,2330.40519,0.03399,1.8338
0.24837,2275.05119,2321.46896,0.0476,2330.39608,0.03409,1.86092
0.24902,2282.10519,2337.285,0.0477,2330.24887,0.03418,1.84736
0.24967,2292.17935,2346.06728,0.0478,2330.23978,0.03427,1.84736
0.25032,2276.41201,2338.82262,0.0479,2329.81626,0.03436,1.86092
0.25097,2276.24687,2325.37211,0.048,2329.80722,0.03446,1.84736
0.25162,2283.379,2337.30303,0.0481,2329.93633,0.03455,1.8677
0.25227,2297.10729,2358.4945,0.0482,2329.51286,0.03464,1.86092
0.25292,2313.0509,2364.80484,0.0483,2329.50387,0.03474,1.86092
0.25357,2294.24075,2350.31219,0.0484,2329.7712,0.03483,1.84736
0.25422,2292.90829,2355.96908,0.0485,2329.76222,0.03492,1.8677
0.25487,2287.43786,2326.89166,0.0486,2329.54607,0.03501,1.8677
0.25552,2295.99343,2352.28848,0.0487,2329.53713,0.03511,1.85414
0.25617,2289.30619,2328.13449,0.0488,2329.1828,0.0352,1.84736
0.25682,2312.1188,2359.00286,0.0489,2329.1739,0.03529,1.84058
0.25747,2285.93289,2332.00492,0.049,2328.47385,0.03539,1.85414
0.25812,2307.35923,2357.97314,0.0491,2328.465,0.03548,1.8677
0.25877,2295.83596,2326.0024,0.0492,2328.38701,0.03557,1.8677
0.25942,2303.9716,2359.55398,0.0493,2328.37819,0.03566,1.8677
0.26007,2309.69061,2348.50521,0.0494,2328.16203,0.03576,1.8677
0.26072,2295.59988,2350.9671,0.0495,2327.87668,0.03585,1.85414
0.26137,2310.9828,2353.65289,0.0496,2327.86792,0.03594,1.86092
0.26202,2289.92758,2342.79777,0.0497,2327.85917,0.03604,1.85414
0.26266,2289.32306,2326.97717,0.0498,2327.85044,0.03613,1.8677
0.26331,2299.82072,2353.664,0.0499,2327.63423,0.03622,1.86092
0.26396,2296.13576,2329.81926,0.05,2327.62553,0.03631,1.84058
0.26461,2285.30447,2328.46581,0.0501,2327.61684,0.03641,1.86092
0.26526,2308.34575,2312.57856,0.0502,2327.60817,0.0365,1.85414
0.26591,2314.42333,2332.27956,0.0503,2327.5995,0.03659,1.84736
0.26656,2298.84692,2340.08699,0.0504,2327.59085,0.03668,1.86092
0.26721,2294.85644,2343.56006,0.0505,2327.4439,0.03678,1.8677
0.26786,2289.3837,2319.43973,0.0506,2327.43528,0.03687,1.84736
0.26851,2297.18145,2337.75599,0.0507,2327.42668,0.03696,1.84736
0.26916,2299.01077,2336.61026,0.0508,2327.14135,0.03706,1.85414
0.26981,2323.21821,2353.15108,0.0509,2327.13278,0.03715,1.8677
0.27046,2310.66739,2350.6289,0.051,2327.19342,0.03724,1.85414
0.27111,2268.25683,2345.26026,0.0511,2327.18487,0.03733,1.8677
0.27176,2291.31828,2353.39071,0.0512,2326.83043,0.03743,1.8677
0.27241,2313.52557,2352.40534,0.0513,2326.82192,0.03752,1.8677
0.27306,2317.96172,2348.39331,0.0514,2326.67505,0.03761,1.86092
0.27371,2303.43412,2340.56912,0.0515,2326.66657,0.03771,1.8677
0.27436,2312.91246,2336.93655,0.0516,2326.86561,0.0378,1.86092
0.27501,2293.66155,2341.20217,0.0517,2326.85715,0.03789,1.86092
0.27566,2314.78819,2374.01188,0.0518,2326.84869,0.03798,1.8677
0.27631,2313.27049,2361.63035,0.0519,2326.84025,0.03808,1.85414
0.27696,2304.11459,2342.72423,0.052,2326.97017,0.03817,1.8677
0.27761,2307.82328,2354.496,0.0521,2326.96175,0.03826,1.88805
0.27826,2299.20576,2373.34676,0.0522,2326.95334,0.03836,1.8677
0.2789,2286.52702,2330.7515,0.0523,2326.87573,0.03845,1.88126
0.27955,2303.29017,2357.9891,0.0524,2326.86735,0.03854,1.86092
0.2802,2307.85756,2364.19533,0.0525,2326.37466,0.03863,1.8677
0.28085,2279.5442,2339.5301,0.0526,2326.36632,0.03873,1.85414
0.2815,2289.3794,2328.5357,0.0527,2326.35799,0.03882,1.88805
0.28215,2290.23,2352.57834,0.0528,2326.34967,0.03891,1.8677
0.2828,2307.21262,2335.40054,0.0529,2326.27221,0.039,1.8677
0.28345,2306.62132,2352.17808,0.053,2326.26392,0.0391,1.87449
0.2841,2315.37619,2360.06101,0.0531,2326.11725,0.03919,1.85414
0.28475,2298.75772,2320.98743,0.0532,2326.10899,0.03928,1.88126
0.2854,2317.0899,2341.39896,0.0533,2326.10074,0.03938,1.88126
0.28605,2275.96228,2328.61826,0.0534,2326.0925,0.03947,1.86092
0.2867,2297.4997,2351.6028,0.0535,2326.08427,0.03956,1.87449
0.28735,2309.16868,2322.29053,0.0536,2326.35283,0.03965,1.8677
0.288,2296.72687,2332.38323,0.0537,2326.34462,0.03975,1.87449
0.28865,2304.52887,2344.65186,0.0538,2326.68227,0.03984,1.8677
0.2893,2309.44926,2358.25447,0.0539,2326.67407,0.03993,1.88126
0.28995,2312.57604,2360.76356,0.054,2326.52753,0.04003,1.8677
0.2906,2303.08537,2333.17531,0.0541,2326.51935,0.04012,1.88805
0.29125,2299.15223,2350.03471,0.0542,2326.99537,0.04021,1.88805
0.2919,2306.59728,2334.36041,0.0543,2326.9872,0.0403,1.87449
0.29255,2301.35079,2340.69738,0.0544,2326.97904,0.0404,1.8677
0.2932,2306.13243,2337.2012,0.0545,2326.97089,0.04049,1.91517
0.29385,2289.70859,2346.6231,0.0546,2327.37768,0.04058,1.88805
0.2945,2292.43874,2333.72973,0.0547,2327.71513,0.04068,1.87449
0.29514,2299.90371,2347.6331,0.0548,2327.70698,0.04077,1.87449
0.29579,2315.68806,2339.75808,0.0549,2328.11349,0.04086,1.89483
0.29644,2291.6512,2309.4331,0.055,2328.10535,0.04095,1.89483
0.29709,2291.2096,2344.32124,0.0551,2328.51182,0.04105,1.88805
0.29774,2307.19533,2330.6304,0.0552,2328.50369,0.04114,1.8677
0.29839,2310.7478,2358.34189,0.0553,2328.77185,0.04123,1.88805
0.29904,2295.76165,2322.27373,0.0554,2328.76373,0.04132,1.89483
0.29969,2313.04704,2346.68551,0.0555,2329.16995,0.04142,1.88126
0.30034,2327.31232,2359.53262,0.0556,2329.16183,0.04151,1.8677
0.30099,2310.61053,2341.54318,0.0557,2329.29181,0.0416,1.88805
0.30164,2306.87018,2315.75717,0.0558,2329.28372,0.0417,1.88805
0.30229,2315.9696,2339.69688,0.0559,2329.89688,0.04179,1.87449
0.30294,2303.13062,2352.86261,0.056,2330.16479,0.04188,1.88805
0.30359,2312.64493,2345.35622,0.0561,2330.15669,0.04197,1.88805
0.30424,2278.23272,2324.98318,0.0562,2330.42457,0.04207,1.88805
0.30489,2305.54591,2344.05826,0.0563,2330.41648,0.04216,1.89483
0.30554,2302.83017,2329.00858,0.0564,2330.47742,0.04225,1.88805
0.30619,2315.08587,2366.00708,0.0565,2330.46936,0.04235,1.87449
0.30684,2306.14827,2346.66226,0.0566,2330.87512,0.04244,1.86092
0.30749,2320.08253,2348.00625,0.0567,2330.86706,0.04253,1.8677
0.30814,2312.64252,2359.34955,0.0568,2330.92794,0.04262,1.8677
0.30879,2299.46128,2327.33019,0.0569,2330.9199,0.04272,1.8677
0.30944,2317.13846,2353.32907,0.057,2331.39452,0.04281,1.88805
0.31009,2317.47886,2368.31693,0.0571,2331.38648,0.0429,1.86092
0.31074,2300.01708,2351.89381,0.0572,2331.51632,0.043,1.8677
0.31138,2308.62139,2331.96426,0.0573,2331.78398,0.04309,1.87449
0.31203,2306.78082,2346.96592,0.0574,2331.77597,0.04318,1.8677
0.31268,2289.48431,2337.87154,0.0575,2331.76796,0.04327,1.86092
0.31333,2307.98859,2336.23509,0.0576,2331.75997,0.04337,1.88805
0.31398,2307.34762,2324.13906,0.0577,2331.82086,0.04346,1.84058
0.31463,2290.01077,2322.2449,0.0578,2331.81288,0.04355,1.8677
0.31528,2302.48096,2346.49241,0.0579,2332.0116,0.04364,1.88126
0.31593,2298.50513,2318.14677,0.058,2332.00364,0.04374,1.8677
0.31658,2321.74858,2344.0751,0.0581,2332.27126,0.04383,1.82701
0.31723,2301.97785,2356.79398,0.0582,2332.26331,0.04392,1.8677
0.31788,2310.24746,2328.52772,0.0583,2332.04874,0.04402,1.8677
0.31853,2295.75668,2339.16807,0.0584,2332.24746,0.04411,1.85414
0.31918,2316.45032,2336.763,0.0585,2332.23954,0.0442,1.8677
0.31983,2263.46686,2293.65748,0.0586,2332.57606,0.04429,1.84736
0.32048,2299.40177,2330.47732,0.0587,2332.56816,0.04439,1.89483
0.32113,2288.84919,2327.11804,0.0588,2332.698,0.04448,1.8677
0.32178,2316.42239,2335.54885,0.0589,2332.69011,0.04457,1.87449
0.32243,2302.86538,2348.68236,0.059,2333.02654,0.04467,1.86092
0.32308,2312.48634,2341.35387,0.0591,2333.01866,0.04476,1.8677
0.32373,2303.83533,2320.71294,0.0592,2333.0796,0.04485,1.8677
0.32438,2304.28015,2332.03208,0.0593,2333.07174,0.04494,1.8677
0.32503,2329.45623,2355.229,0.0594,2333.33924,0.04504,1.86092
0.32568,2306.86832,2358.11188,0.0595,2333.33139,0.04513,1.86092
0.32633,2307.00622,2332.80802,0.0596,2333.59884,0.04522,1.84736
0.32698,2293.15785,2323.17186,0.0597,2333.72863,0.04532,1.86092
0.32762,2318.9396,2350.53236,0.0598,2333.7208,0.04541,1.8677
0.32827,2329.17323,2347.74804,0.0599,2334.33218,0.0455,1.84736
0.32892,2323.83023,2336.03494,0.06,2334.32435,0.04559,1.84736
0.32957,2299.88617,2300.16132,0.0601,2334.38527,0.04569,1.84058
0.33022,2304.84583,2342.1175,0.0602,2334.37746,0.04578,1.84736
0.33087,2304.69375,2332.5961,0.0603,2334.71354,0.04587,1.85414
0.33152,2308.62115,2322.05711,0.0604,2334.70573,0.04596,1.8677
0.33217,2314.26598,2352.983,0.0605,2334.90418,0.04606,1.8677
0.33282,2311.15026,2336.69116,0.0606,2334.89639,0.04615,1.86092
0.33347,2311.82647,2310.09203,0.0607,2334.88861,0.04624,1.84736
0.33412,2290.27319,2317.3385,0.0608,2334.88084,0.04634,1.8677
0.33477,2290.82894,2341.10584,0.0609,2334.66679,0.04643,1.85414
0.33542,2316.49388,2333.38264,0.061,2334.86535,0.04652,1.8677
0.33607,2316.99399,2349.6487,0.0611,2334.85762,0.04661,1.86092
0.33672,2316.38234,2326.39009,0.0612,2334.91868,0.04671,1.85414
0.33737,2315.69095,2340.88369,0.0613,2334.91096,0.0468,1.84736
0.33802,2300.63489,2322.96856,0.0614,2335.17822,0.04689,1.8677
0.33867,2306.1666,2336.86517,0.0615,2335.17052,0.04699,1.84736
0.33932,2314.78169,2317.97814,0.0616,2335.43773,0.04708,1.85414
0.33997,2310.86223,2341.578,0.0617,2335.43004,0.04717,1.86092
0.34062,2298.6783,2329.71968,0.0618,2335.69721,0.04726,1.86092
0.34127,2304.84027,2332.59544,0.0619,2335.68953,0.04736,1.84058
0.34192,2305.05307,2330.25792,0.062,2335.81927,0.04745,1.84058
0.34257,2308.02191,2332.88753,0.0621,2335.81161,0.04754,1.85414
0.34322,2317.46569,2341.94236,0.0622,2335.87262,0.04764,1.85414
0.34386,2313.63588,2335.18112,0.0623,2336.13974,0.04773,1.84736
0.34451,2313.52158,2346.61242,0.0624,2336.1321,0.04782,1.86092
0.34516,2288.35849,2313.64441,0.0625,2336.39917,0.04791,1.87449
0.34581,2308.36519,2326.75182,0.0626,2336.39154,0.04801,1.84736
0.34646,2308.7521,2335.7243,0.0627,2336.52125,0.0481,1.84736
0.34711,2303.67413,2338.9547,0.0628,2336.51364,0.04819,1.85414
0.34776,2308.42383,2347.7224,0.0629,2336.3687,0.04828,1.85414
0.34841,2313.8901,2328.09401,0.063,2336.36111,0.04838,1.86092
0.34906,2326.29531,2331.57882,0.0631,2336.49087,0.04847,1.87449
0.34971,2310.78455,2319.80665,0.0632,2336.4833,0.04856,1.84058
0.35036,2333.84414,2358.45032,0.0633,2336.40704,0.04866,1.84736
0.35101,2315.32626,2311.10505,0.0634,2336.39949,0.04875,1.84736
0.35166,2312.02398,2323.3931,0.0635,2336.73528,0.04884,1.84058
0.35231,2310.9607,2346.26275,0.0636,2336.93364,0.04893,1.85414
0.35296,2307.31718,2350.41411,0.0637,2336.9261,0.04903,1.8338
0.35361,2319.90682,2335.12882,0.0638,2336.91858,0.04912,1.84058
0.35426,2309.16893,2331.81481,0.0639,2336.91106,0.04921,1.84736
0.35491,2306.00546,2314.00555,0.064,2336.76628,0.04931,1.84058
0.35556,2283.79986,2331.8617,0.0641,2336.75879,0.0494,1.86092
0.35621,2290.45692,2317.24346,0.0642,2337.02587,0.04949,1.84058
0.35686,2294.44436,2324.39055,0.0643,2337.01839,0.04958,1.82701
0.35751,2314.64006,2329.59367,0.0644,2337.07952,0.04968,1.84058
0.35816,2328.38455,2343.5021,0.0645,2337.07206,0.04977,1.84058
0.35881,2300.63938,2312.89368,0.0646,2337.06462,0.04986,1.84058
0.35946,2308.0955,2330.36434,0.0647,2337.05718,0.04996,1.82023
0.3601,2308.24192,2326.08534,0.0648,2337.11835,0.05005,1.8338
0.36075,2297.65656,2320.26428,0.0649,2336.97368,0.05014,1.8338
0.3614,2301.06507,2326.27788,0.065,2336.96628,0.05023,1.84058
0.36205,2299.82774,2336.34468,0.0651,2337.09614,0.05033,1.84058
0.3627,2294.87488,2318.85677,0.0652,2337.08876,0.05042,1.84736
0.36335,2324.31191,2330.77599,0.0653,2337.0128,0.05051,1.80667
0.364,2290.75997,2302.87599,0.0654,2337.00544,0.0506,1.8338
0.36465,2319.35849,2347.97875,0.0655,2337.20391,0.0507,1.8338
0.3653,2318.81799,2335.72411,0.0656,2337.19657,0.05079,1.82701
0.36595,2279.46913,2319.26233,0.0657,2337.05199,0.05088,1.82701
0.3666,2313.266,2316.08796,0.0658,2337.04467,0.05098,1.84736
0.36725,2302.62202,2320.99903,0.0659,2336.90012,0.05107,1.8338
0.3679,2316.44592,2309.89238,0.066,2336.89282,0.05116,1.8338
0.36855,2315.32707,2337.66367,0.0661,2336.67968,0.05125,1.80667
0.3692,2302.29153,2334.22504,0.0662,2336.26055,0.05135,1.82701
0.36985,2308.17359,2319.22514,0.0663,2336.25331,0.05144,1.82701
0.3705,2292.78961,2303.87324,0.0664,2336.04015,0.05153,1.82023
0.37115,2304.59494,2335.46366,0.0665,2336.03294,0.05163,1.82701
0.3718,2313.25118,2345.48099,0.0666,2336.23174,0.05172,1.84058
0.37245,2310.69142,2330.72875,0.0667,2336.22455,0.05181,1.84058
0.3731,2303.896,2319.87091,0.0668,2336.28605,0.0519,1.85414
0.37375,2311.12537,2340.14839,0.0669,2336.27887,0.052,1.82701
0.3744,2302.83487,2344.51624,0.067,2336.40899,0.05209,1.8338
0.37505,2308.26965,2338.18569,0.0671,2336.40182,0.05218,1.86092
0.3757,2296.50014,2332.21364,0.0672,2336.25738,0.05228,1.84058
0.37634,2327.16751,2338.84135,0.0673,2336.25024,0.05237,1.82023
0.37699,2323.17174,2342.7835,0.0674,2336.17443,0.05246,1.85414
0.37764,2293.48681,2312.72422,0.0675,2335.96139,0.05255,1.85414
0.37829,2299.8503,2337.07971,0.0676,2335.95429,0.05265,1.8338
0.37894,2297.78515,2326.97566,0.0677,2335.80989,0.05274,1.84058
0.37959,2299.14093,2311.88662,0.0678,2335.80281,0.05283,1.82023
0.38024,2279.35229,2311.64546,0.0679,2335.45236,0.05292,1.85414
0.38089,2311.02736,2330.39213,0.068,2335.44532,0.05302,1.84736
0.38154,2317.41143,2324.4295,0.0681,2335.30093,0.05311,1.84736
0.38219,2307.629,2316.05487,0.0682,2335.29392,0.0532,1.84058
0.38284,2322.51034,2355.62179,0.0683,2335.08088,0.0533,1.8338
0.38349,2313.97984,2330.7831,0.0684,2335.0739,0.05339,1.84058
0.38414,2317.66242,2330.62772,0.0685,2334.86087,0.05348,1.82701
0.38479,2318.33222,2310.83157,0.0686,2334.85391,0.05357,1.84736
0.38544,2306.41964,2332.80718,0.0687,2334.57213,0.05367,1.8677
0.38609,2334.42121,2346.63423,0.0688,2334.0154,0.05376,1.82023
0.38674,2294.73273,2305.89848,0.0689,2334.0085,0.05385,1.84736
0.38739,2300.51241,2303.40286,0.069,2333.58913,0.05395,1.84058
0.38804,2297.74175,2331.64054,0.0691,2333.58227,0.05404,1.84058
0.38869,2293.88122,2310.74805,0.0692,2333.30037,0.05413,1.82701
0.38934,2295.27503,2303.65387,0.0693,2333.29354,0.05422,1.86092
0.38999,2312.17159,2315.80257,0.0694,2333.08036,0.05432,1.8338
0.39064,2306.17573,2349.62045,0.0695,2333.07356,0.05441,1.84058
0.39129,2324.48026,2327.71846,0.0696,2332.9292,0.0545,1.82701
0.39194,2317.19688,2332.07577,0.0697,2332.92242,0.0546,1.84736
0.39258,2303.40315,2310.69872,0.0698,2332.8469,0.05469,1.84736
0.39323,2311.32336,2327.27523,0.0699,2332.84014,0.05478,1.84058
0.39388,2325.92557,2311.43755,0.07,2332.76464,0.05487,1.85414
0.39453,2305.91012,2320.38837,0.0701,2332.27628,0.05497,1.84058
0.39518,2311.49624,2314.27213,0.0702,2332.26957,0.05506,1.85414
0.39583,2295.83399,2333.35374,0.0703,2332.12525,0.05515,1.8677
0.39648,2298.01098,2310.31332,0.0704,2332.11856,0.05524,1.84058
0.39713,2311.42554,2332.4829,0.0705,2331.8366,0.05534,1.82023
0.39778,2321.20346,2295.32929,0.0706,2331.82995,0.05543,1.84058
0.39843,2325.62807,2333.47028,0.0707,2331.75451,0.05552,1.86092
0.39908,2314.18938,2317.31315,0.0708,2331.74787,0.05562,1.8338
0.39973,2298.90424,2312.81678,0.0709,2331.39703,0.05571,1.82701
0.40038,2274.50972,2316.44142,0.071,2331.39042,0.0558,1.82023
,,,0.0711,2331.38383,0.05589,1.8338
,,,0.0712,2331.37724,0.05599,1.84058
,,,0.0713,2331.16415,0.05608,1.8677
,,,0.0714,2330.88216,0.05617,1.86092
,,,0.0715,2330.87562,0.05627,1.86092
,,,0.0716,2330.66252,0.05636,1.85414
,,,0.0717,2330.656,0.05645,1.85414
,,,0.0718,2330.44283,0.05654,1.84736
,,,0.0719,2330.43634,0.05664,1.85414
,,,0.072,2330.22323,0.05673,1.82701
,,,0.0721,2330.21677,0.05682,1.84058
,,,0.0722,2330.34809,0.05692,1.8677
,,,0.0723,2330.34164,0.05701,1.82701
,,,0.0724,2330.12856,0.0571,1.84736
,,,0.0725,2330.12214,0.05719,1.84736
,,,0.0726,2329.97793,0.05729,1.8677
,,,0.0727,2329.4892,0.05738,1.84736
,,,0.0728,2329.48282,0.05747,1.82701
,,,0.0729,2329.26972,0.05756,1.86092
,,,0.073,2329.26336,0.05766,1.85414
,,,0.0731,2328.98128,0.05775,1.84736
,,,0.0732,2328.97496,0.05784,1.84058
,,,0.0733,2328.55494,0.05794,1.84058
,,,0.0734,2328.54865,0.05803,1.84736
,,,0.0735,2328.54237,0.05812,1.86092
,,,0.0736,2328.53609,0.05821,1.86092
,,,0.0737,2328.11602,0.05831,1.88126
,,,0.0738,2328.10978,0.0584,1.8677
,,,0.0739,2327.82762,0.05849,1.84736
,,,0.074,2327.68342,0.05859,1.84736
,,,0.0741,2327.67721,0.05868,1.87449
